,algoritmo,h,season,identificador.do.pixel,tempo.de.execu√.√.o..segundos.,slope,acerto_ausencia,erro_detec,erro_n_detec,acerto_pastagem_soja,acerto_soja_sojamilho,acerto_soja_seringa,acerto_floresta_pastagem,"dat_mean[, 6]"
52,bfast_luis_wavelet_java.r,0.0581951530612245,none,floresta_TAN_Pixel_3x3_14204,1.47843956947327,-0.000340459782360161,1,0,0,0,0,0,0,2000049
53,bfast_luis_wavelet_java.r,0.0581951530612245,none,floresta_TAN_Pixel_3x3_1686,0.710205316543579,0.000239171188764617,0,2,0,0,0,0,0,2002337;2005001
54,bfast_luis_wavelet_java.r,0.0581951530612245,none,floresta_TAN_Pixel_3x3_17922,0.704150199890137,-5.76100139504029e-06,1,0,0,0,0,0,0,2000049
55,bfast_luis_wavelet_java.r,0.0581951530612245,none,floresta_TAN_Pixel_3x3_19578,0.705705404281616,-0.000202496475589075,1,0,0,0,0,0,0,2000049
56,bfast_luis_wavelet_java.r,0.0581951530612245,none,floresta_TAN_Pixel_3x3_19613,0.729403257369995,-0.000270179595995391,1,0,0,0,0,0,0,2000049
57,bfast_luis_wavelet_java.r,0.0581951530612245,none,floresta_TAN_Pixel_3x3_22467,0.709053993225098,9.75805290562293e-06,1,0,0,0,0,0,0,2000049
58,bfast_luis_wavelet_java.r,0.0581951530612245,none,floresta_TAN_Pixel_3x3_2271,0.599160671234131,0.000197076158963749,1,0,0,0,0,0,0,2000049
59,bfast_luis_wavelet_java.r,0.0581951530612245,none,floresta_TAN_Pixel_3x3_23302,0.575415849685669,-0.000209951225228624,1,0,0,0,0,0,0,2000049
60,bfast_luis_wavelet_java.r,0.0581951530612245,none,floresta_TAN_Pixel_3x3_27207,0.652574300765991,-0.000189871367283174,1,0,0,0,0,0,0,2000049
61,bfast_luis_wavelet_java.r,0.0872927295918367,harmonic,floresta_TAN_Pixel_3x3_10902,0.882469654083252,0.000842754520016625,1,0,0,0,0,0,0,2000049
62,bfast_luis_wavelet_java.r,0.0872927295918367,harmonic,floresta_TAN_Pixel_3x3_14204,1.18803191184998,-0.000340459782360161,1,0,0,0,0,0,0,2000049
63,bfast_luis_wavelet_java.r,0.0872927295918367,harmonic,floresta_TAN_Pixel_3x3_1686,0.388234615325928,0.000239171188764617,0,2,0,0,0,0,0,2002337;2005001
64,bfast_luis_wavelet_java.r,0.0872927295918367,harmonic,floresta_TAN_Pixel_3x3_17922,0.348941087722778,-5.76100139504029e-06,1,0,0,0,0,0,0,2000049
65,bfast_luis_wavelet_java.r,0.0872927295918367,harmonic,floresta_TAN_Pixel_3x3_19578,0.328762292861938,-0.000202496475589075,1,0,0,0,0,0,0,2000049
66,bfast_luis_wavelet_java.r,0.0872927295918367,harmonic,floresta_TAN_Pixel_3x3_19613,0.317507266998291,-0.000270179595995391,1,0,0,0,0,0,0,2000049
67,bfast_luis_wavelet_java.r,0.0872927295918367,harmonic,floresta_TAN_Pixel_3x3_22467,0.320184707641602,9.75805290562293e-06,1,0,0,0,0,0,0,2000049
68,bfast_luis_wavelet_java.r,0.0872927295918367,harmonic,floresta_TAN_Pixel_3x3_2271,0.341240406036377,0.000185897084634651,1,0,0,0,0,0,0,2000049
69,bfast_luis_wavelet_java.r,0.0872927295918367,harmonic,floresta_TAN_Pixel_3x3_23302,0.364749670028687,-0.000209951225228624,1,0,0,0,0,0,0,2000049
70,bfast_luis_wavelet_java.r,0.0872927295918367,harmonic,floresta_TAN_Pixel_3x3_27207,0.401106119155884,-0.000189871367283174,1,0,0,0,0,0,0,2000049
71,bfast_luis_wavelet_java.r,0.0872927295918367,dummy,floresta_TAN_Pixel_3x3_10902,0.963038921356201,0.000842754520016625,1,0,0,0,0,0,0,2000049
72,bfast_luis_wavelet_java.r,0.0872927295918367,dummy,floresta_TAN_Pixel_3x3_14204,1.19558453559875,-0.000340459782360161,1,0,0,0,0,0,0,2000049
73,bfast_luis_wavelet_java.r,0.0872927295918367,dummy,floresta_TAN_Pixel_3x3_1686,0.402998685836792,0.000239171188764617,0,2,0,0,0,0,0,2002337;2005001
74,bfast_luis_wavelet_java.r,0.0872927295918367,dummy,floresta_TAN_Pixel_3x3_17922,0.406818151473999,-5.76100139504029e-06,1,0,0,0,0,0,0,2000049
75,bfast_luis_wavelet_java.r,0.0872927295918367,dummy,floresta_TAN_Pixel_3x3_19578,0.393140077590942,-0.000202496475589075,1,0,0,0,0,0,0,2000049
76,bfast_luis_wavelet_java.r,0.0872927295918367,dummy,floresta_TAN_Pixel_3x3_19613,0.392378568649292,-0.000270179595995391,1,0,0,0,0,0,0,2000049
77,bfast_luis_wavelet_java.r,0.0872927295918367,dummy,floresta_TAN_Pixel_3x3_22467,0.401114463806152,9.75805290562293e-06,1,0,0,0,0,0,0,2000049
78,bfast_luis_wavelet_java.r,0.0872927295918367,dummy,floresta_TAN_Pixel_3x3_2271,0.390547037124634,0.000185897084634651,1,0,0,0,0,0,0,2000049
79,bfast_luis_wavelet_java.r,0.0872927295918367,dummy,floresta_TAN_Pixel_3x3_23302,0.385720729827881,-0.000209951225228624,1,0,0,0,0,0,0,2000049
80,bfast_luis_wavelet_java.r,0.0872927295918367,dummy,floresta_TAN_Pixel_3x3_27207,0.38796067237854,-0.000189871367283174,1,0,0,0,0,0,0,2000049
81,bfast_luis_wavelet_java.r,0.0872927295918367,none,floresta_TAN_Pixel_3x3_10902,0.992561101913452,0.000842754520016625,1,0,0,0,0,0,0,2000049
82,bfast_luis_wavelet_java.r,0.0872927295918367,none,floresta_TAN_Pixel_3x3_14204,1.18412852287292,-0.000340459782360161,1,0,0,0,0,0,0,2000049
83,bfast_luis_wavelet_java.r,0.0872927295918367,none,floresta_TAN_Pixel_3x3_1686,0.396807909011841,0.000239171188764617,0,2,0,0,0,0,0,2002337;2005001
84,bfast_luis_wavelet_java.r,0.0872927295918367,none,floresta_TAN_Pixel_3x3_17922,0.396578788757324,-5.76100139504029e-06,1,0,0,0,0,0,0,2000049
85,bfast_luis_wavelet_java.r,0.0872927295918367,none,floresta_TAN_Pixel_3x3_19578,0.377370834350586,-0.000202496475589075,1,0,0,0,0,0,0,2000049
86,bfast_luis_wavelet_java.r,0.0872927295918367,none,floresta_TAN_Pixel_3x3_19613,0.415753364562988,-0.000270179595995391,1,0,0,0,0,0,0,2000049
87,bfast_luis_wavelet_java.r,0.0872927295918367,none,floresta_TAN_Pixel_3x3_22467,0.397504329681396,9.75805290562293e-06,1,0,0,0,0,0,0,2000049
88,bfast_luis_wavelet_java.r,0.0872927295918367,none,floresta_TAN_Pixel_3x3_2271,0.400718927383423,0.000185897084634651,1,0,0,0,0,0,0,2000049
89,bfast_luis_wavelet_java.r,0.0872927295918367,none,floresta_TAN_Pixel_3x3_23302,0.432259082794189,-0.000209951225228624,1,0,0,0,0,0,0,2000049
90,bfast_luis_wavelet_java.r,0.0872927295918367,none,floresta_TAN_Pixel_3x3_27207,0.410464286804199,-0.000189871367283174,1,0,0,0,0,0,0,2000049
91,bfast_luis_wavelet_java.r,0.116390306122449,harmonic,floresta_TAN_Pixel_3x3_10902,0.758972883224487,0.000842754520016625,1,0,0,0,0,0,0,2000049
92,bfast_luis_wavelet_java.r,0.116390306122449,harmonic,floresta_TAN_Pixel_3x3_14204,0.995575666427612,-0.000340459782360161,1,0,0,0,0,0,0,2000049
93,bfast_luis_wavelet_java.r,0.116390306122449,harmonic,floresta_TAN_Pixel_3x3_1686,0.256885528564453,0.000239171188764617,0,2,0,0,0,0,0,2002337;2005001
94,bfast_luis_wavelet_java.r,0.116390306122449,harmonic,floresta_TAN_Pixel_3x3_17922,0.231882572174072,-5.76100139504029e-06,1,0,0,0,0,0,0,2000049
95,bfast_luis_wavelet_java.r,0.116390306122449,harmonic,floresta_TAN_Pixel_3x3_19578,0.226605653762817,-0.000202496475589075,1,0,0,0,0,0,0,2000049
96,bfast_luis_wavelet_java.r,0.116390306122449,harmonic,floresta_TAN_Pixel_3x3_19613,0.228237867355347,-0.000270179595995391,1,0,0,0,0,0,0,2000049
97,bfast_luis_wavelet_java.r,0.116390306122449,harmonic,floresta_TAN_Pixel_3x3_22467,0.206357002258301,9.75805290562293e-06,1,0,0,0,0,0,0,2000049
98,bfast_luis_wavelet_java.r,0.116390306122449,harmonic,floresta_TAN_Pixel_3x3_2271,0.237767696380615,0.000185897084634651,1,0,0,0,0,0,0,2000049
99,bfast_luis_wavelet_java.r,0.116390306122449,harmonic,floresta_TAN_Pixel_3x3_23302,0.258734703063965,-0.000209951225228624,1,0,0,0,0,0,0,2000049
100,bfast_luis_wavelet_java.r,0.116390306122449,harmonic,floresta_TAN_Pixel_3x3_27207,0.235011339187622,-0.000189871367283174,1,0,0,0,0,0,0,2000049
101,bfast_luis_wavelet_java.r,0.116390306122449,dummy,floresta_TAN_Pixel_3x3_10902,0.790974140167236,0.000842754520016625,1,0,0,0,0,0,0,2000049
102,bfast_luis_wavelet_java.r,0.116390306122449,dummy,floresta_TAN_Pixel_3x3_14204,1.03917050361633,-0.000340459782360161,1,0,0,0,0,0,0,2000049
103,bfast_luis_wavelet_java.r,0.116390306122449,dummy,floresta_TAN_Pixel_3x3_1686,0.250881195068359,0.000239171188764617,0,2,0,0,0,0,0,2002337;2005001
104,bfast_luis_wavelet_java.r,0.116390306122449,dummy,floresta_TAN_Pixel_3x3_17922,0.228350162506104,-5.76100139504029e-06,1,0,0,0,0,0,0,2000049
105,bfast_luis_wavelet_java.r,0.116390306122449,dummy,floresta_TAN_Pixel_3x3_19578,0.215146541595459,-0.000202496475589075,1,0,0,0,0,0,0,2000049
106,bfast_luis_wavelet_java.r,0.116390306122449,dummy,floresta_TAN_Pixel_3x3_19613,0.218531608581543,-0.000270179595995391,1,0,0,0,0,0,0,2000049
107,bfast_luis_wavelet_java.r,0.116390306122449,dummy,floresta_TAN_Pixel_3x3_22467,0.231990575790405,9.75805290562293e-06,1,0,0,0,0,0,0,2000049
108,bfast_luis_wavelet_java.r,0.116390306122449,dummy,floresta_TAN_Pixel_3x3_2271,0.236335515975952,0.000185897084634651,1,0,0,0,0,0,0,2000049
109,bfast_luis_wavelet_java.r,0.116390306122449,dummy,floresta_TAN_Pixel_3x3_23302,0.227805852890015,-0.000209951225228624,1,0,0,0,0,0,0,2000049
110,bfast_luis_wavelet_java.r,0.116390306122449,dummy,floresta_TAN_Pixel_3x3_27207,0.228624820709229,-0.000189871367283174,1,0,0,0,0,0,0,2000049
111,bfast_luis_wavelet_java.r,0.116390306122449,none,floresta_TAN_Pixel_3x3_10902,0.750268459320068,0.000842754520016625,1,0,0,0,0,0,0,2000049
112,bfast_luis_wavelet_java.r,0.116390306122449,none,floresta_TAN_Pixel_3x3_14204,1.07197546958923,-0.000340459782360161,1,0,0,0,0,0,0,2000049
113,bfast_luis_wavelet_java.r,0.116390306122449,none,floresta_TAN_Pixel_3x3_1686,0.236837148666382,0.000239171188764617,0,2,0,0,0,0,0,2002337;2005001
114,bfast_luis_wavelet_java.r,0.116390306122449,none,floresta_TAN_Pixel_3x3_17922,0.240181922912598,-5.76100139504029e-06,1,0,0,0,0,0,0,2000049
115,bfast_luis_wavelet_java.r,0.116390306122449,none,floresta_TAN_Pixel_3x3_19578,0.234012365341187,-0.000202496475589075,1,0,0,0,0,0,0,2000049
116,bfast_luis_wavelet_java.r,0.116390306122449,none,floresta_TAN_Pixel_3x3_19613,0.230878591537476,-0.000270179595995391,1,0,0,0,0,0,0,2000049
117,bfast_luis_wavelet_java.r,0.116390306122449,none,floresta_TAN_Pixel_3x3_22467,0.198746681213379,9.75805290562293e-06,1,0,0,0,0,0,0,2000049
118,bfast_luis_wavelet_java.r,0.116390306122449,none,floresta_TAN_Pixel_3x3_2271,0.194176435470581,0.000185897084634651,1,0,0,0,0,0,0,2000049
119,bfast_luis_wavelet_java.r,0.116390306122449,none,floresta_TAN_Pixel_3x3_23302,0.232926368713379,-0.000209951225228624,1,0,0,0,0,0,0,2000049
120,bfast_luis_wavelet_java.r,0.116390306122449,none,floresta_TAN_Pixel_3x3_27207,0.231845617294312,-0.000189871367283174,1,0,0,0,0,0,0,2000049
121,bfast_luis_wavelet_java.r,0.145487882653061,harmonic,floresta_TAN_Pixel_3x3_10902,0.656414031982422,0.000842754520016625,1,0,0,0,0,0,0,2000049
122,bfast_luis_wavelet_java.r,0.145487882653061,harmonic,floresta_TAN_Pixel_3x3_14204,1.02700567245483,-0.000340459782360161,1,0,0,0,0,0,0,2000049
123,bfast_luis_wavelet_java.r,0.145487882653061,harmonic,floresta_TAN_Pixel_3x3_1686,0.172404766082764,0.000562196745006186,1,0,0,0,0,0,0,2000049
124,bfast_luis_wavelet_java.r,0.145487882653061,harmonic,floresta_TAN_Pixel_3x3_17922,0.166762113571167,-5.76100139504029e-06,1,0,0,0,0,0,0,2000049
125,bfast_luis_wavelet_java.r,0.145487882653061,harmonic,floresta_TAN_Pixel_3x3_19578,0.170229434967041,-0.000202496475589075,1,0,0,0,0,0,0,2000049
126,bfast_luis_wavelet_java.r,0.145487882653061,harmonic,floresta_TAN_Pixel_3x3_19613,0.18224835395813,-0.000270179595995391,1,0,0,0,0,0,0,2000049
127,bfast_luis_wavelet_java.r,0.145487882653061,harmonic,floresta_TAN_Pixel_3x3_22467,0.175344705581665,-4.44264240074994e-05,1,0,0,0,0,0,0,2000049
128,bfast_luis_wavelet_java.r,0.145487882653061,harmonic,floresta_TAN_Pixel_3x3_2271,0.168184280395508,0.000149814476047245,1,0,0,0,0,0,0,2000049
129,bfast_luis_wavelet_java.r,0.145487882653061,harmonic,floresta_TAN_Pixel_3x3_23302,0.164088487625122,-0.000209951225228624,1,0,0,0,0,0,0,2000049
130,bfast_luis_wavelet_java.r,0.145487882653061,harmonic,floresta_TAN_Pixel_3x3_27207,0.15129017829895,-0.000189871367283174,1,0,0,0,0,0,0,2000049
131,bfast_luis_wavelet_java.r,0.145487882653061,dummy,floresta_TAN_Pixel_3x3_10902,0.636224985122681,0.000842754520016625,1,0,0,0,0,0,0,2000049
132,bfast_luis_wavelet_java.r,0.145487882653061,dummy,floresta_TAN_Pixel_3x3_14204,0.931353330612183,-0.000340459782360161,1,0,0,0,0,0,0,2000049
133,bfast_luis_wavelet_java.r,0.145487882653061,dummy,floresta_TAN_Pixel_3x3_1686,0.158091068267822,0.000562196745006186,1,0,0,0,0,0,0,2000049
134,bfast_luis_wavelet_java.r,0.145487882653061,dummy,floresta_TAN_Pixel_3x3_17922,0.155809879302979,-5.76100139504029e-06,1,0,0,0,0,0,0,2000049
135,bfast_luis_wavelet_java.r,0.145487882653061,dummy,floresta_TAN_Pixel_3x3_19578,0.155364036560059,-0.000202496475589075,1,0,0,0,0,0,0,2000049
136,bfast_luis_wavelet_java.r,0.145487882653061,dummy,floresta_TAN_Pixel_3x3_19613,0.154988288879395,-0.000270179595995391,1,0,0,0,0,0,0,2000049
137,bfast_luis_wavelet_java.r,0.145487882653061,dummy,floresta_TAN_Pixel_3x3_22467,0.157683134078979,-4.44264240074994e-05,1,0,0,0,0,0,0,2000049
138,bfast_luis_wavelet_java.r,0.145487882653061,dummy,floresta_TAN_Pixel_3x3_2271,0.15683388710022,0.000149814476047245,1,0,0,0,0,0,0,2000049
139,bfast_luis_wavelet_java.r,0.145487882653061,dummy,floresta_TAN_Pixel_3x3_23302,0.157696962356567,-0.000209951225228624,1,0,0,0,0,0,0,2000049
140,bfast_luis_wavelet_java.r,0.145487882653061,dummy,floresta_TAN_Pixel_3x3_27207,0.161021947860718,-0.000189871367283174,1,0,0,0,0,0,0,2000049
141,bfast_luis_wavelet_java.r,0.145487882653061,none,floresta_TAN_Pixel_3x3_10902,0.612257480621338,0.000842754520016625,1,0,0,0,0,0,0,2000049
142,bfast_luis_wavelet_java.r,0.145487882653061,none,floresta_TAN_Pixel_3x3_14204,0.952449083328247,-0.000340459782360161,1,0,0,0,0,0,0,2000049
143,bfast_luis_wavelet_java.r,0.145487882653061,none,floresta_TAN_Pixel_3x3_1686,0.16225004196167,0.000562196745006186,1,0,0,0,0,0,0,2000049
144,bfast_luis_wavelet_java.r,0.145487882653061,none,floresta_TAN_Pixel_3x3_17922,0.157158851623535,-5.76100139504029e-06,1,0,0,0,0,0,0,2000049
145,bfast_luis_wavelet_java.r,0.145487882653061,none,floresta_TAN_Pixel_3x3_19578,0.155771493911743,-0.000202496475589075,1,0,0,0,0,0,0,2000049
146,bfast_luis_wavelet_java.r,0.145487882653061,none,floresta_TAN_Pixel_3x3_19613,0.164576768875122,-0.000270179595995391,1,0,0,0,0,0,0,2000049
147,bfast_luis_wavelet_java.r,0.145487882653061,none,floresta_TAN_Pixel_3x3_22467,0.156376600265503,-4.44264240074994e-05,1,0,0,0,0,0,0,2000049
148,bfast_luis_wavelet_java.r,0.145487882653061,none,floresta_TAN_Pixel_3x3_2271,0.148281812667847,0.000149814476047245,1,0,0,0,0,0,0,2000049
149,bfast_luis_wavelet_java.r,0.145487882653061,none,floresta_TAN_Pixel_3x3_23302,0.152258634567261,-0.000209951225228624,1,0,0,0,0,0,0,2000049
150,bfast_luis_wavelet_java.r,0.145487882653061,none,floresta_TAN_Pixel_3x3_27207,0.155030965805054,-0.000189871367283174,1,0,0,0,0,0,0,2000049
151,bfast_luis_wavelet_java.r,0.174585459183673,harmonic,floresta_TAN_Pixel_3x3_10902,0.568571090698242,0.000842754520016625,1,0,0,0,0,0,0,2000049
152,bfast_luis_wavelet_java.r,0.174585459183673,harmonic,floresta_TAN_Pixel_3x3_14204,0.848786592483521,-0.000340459782360161,1,0,0,0,0,0,0,2000049
153,bfast_luis_wavelet_java.r,0.174585459183673,harmonic,floresta_TAN_Pixel_3x3_1686,0.104700088500977,0.000562196745006186,1,0,0,0,0,0,0,2000049
154,bfast_luis_wavelet_java.r,0.174585459183673,harmonic,floresta_TAN_Pixel_3x3_17922,0.11274790763855,-5.76100139504029e-06,1,0,0,0,0,0,0,2000049
155,bfast_luis_wavelet_java.r,0.174585459183673,harmonic,floresta_TAN_Pixel_3x3_19578,0.101602077484131,-0.000202496475589075,1,0,0,0,0,0,0,2000049
156,bfast_luis_wavelet_java.r,0.174585459183673,harmonic,floresta_TAN_Pixel_3x3_19613,0.0978498458862305,-0.000270179595995391,1,0,0,0,0,0,0,2000049
157,bfast_luis_wavelet_java.r,0.174585459183673,harmonic,floresta_TAN_Pixel_3x3_22467,0.0972435474395752,-4.44264240074994e-05,1,0,0,0,0,0,0,2000049
