bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_10902 2.92849326133728 2000049 0.000842754520016625 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_14204 2.79631280899048 2000049 -0.000340459782360161 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_1686 1.95441246032715 2003257;2004049 0.000336581241794989 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_17922 1.9743058681488 2000049 -5.76100139504029e-06 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_19578 2.08463311195374 2000049 -0.000202496475589075 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_19613 1.92547726631165 2000049 -0.000270179595995391 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_22467 1.99777722358704 2000049 9.75805290562293e-06 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_2271 2.01595211029053 2000049 0.000172087931967553 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_23302 1.86984944343567 2000049 -0.000209951225228624 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_27207 1.9687032699585 2000049 -0.000189871367283174 
bfast_luis_wavelet_java.r 0.029097576530612245 dummy floresta_TAN_Pixel_3x3_10902 2.7132716178894 2000049 0.000842754520016625 
bfast_luis_wavelet_java.r 0.029097576530612245 dummy floresta_TAN_Pixel_3x3_14204 2.7644784450531 2000049 -0.000340459782360161 
bfast_luis_wavelet_java.r 0.029097576530612245 dummy floresta_TAN_Pixel_3x3_1686 1.96414732933044 2003257;2004049 0.000336581241794989 
bfast_luis_wavelet_java.r 0.029097576530612245 dummy floresta_TAN_Pixel_3x3_17922 2.0359091758728 2000049 -5.76100139504029e-06 
bfast_luis_wavelet_java.r 0.029097576530612245 dummy floresta_TAN_Pixel_3x3_19578 2.01866769790649 2000049 -0.000202496475589075 
bfast_luis_wavelet_java.r 0.029097576530612245 dummy floresta_TAN_Pixel_3x3_19613 1.88791346549988 2000049 -0.000270179595995391 
bfast_luis_wavelet_java.r 0.029097576530612245 dummy floresta_TAN_Pixel_3x3_22467 1.99833464622498 2000049 9.75805290562293e-06 
bfast_luis_wavelet_java.r 0.029097576530612245 dummy floresta_TAN_Pixel_3x3_2271 1.9044075012207 2000049 0.000172087931967553 
bfast_luis_wavelet_java.r 0.029097576530612245 dummy floresta_TAN_Pixel_3x3_23302 1.9437427520752 2000049 -0.000209951225228624 
bfast_luis_wavelet_java.r 0.029097576530612245 dummy floresta_TAN_Pixel_3x3_27207 1.96240568161011 2000049 -0.000189871367283174 
bfast_luis_wavelet_java.r 0.029097576530612245 none floresta_TAN_Pixel_3x3_10902 2.66198110580444 2000049 0.000842754520016625 
bfast_luis_wavelet_java.r 0.029097576530612245 none floresta_TAN_Pixel_3x3_14204 2.7037718296051 2000049 -0.000340459782360161 
bfast_luis_wavelet_java.r 0.029097576530612245 none floresta_TAN_Pixel_3x3_1686 1.8941445350647 2003257;2004049 0.000336581241794989 
bfast_luis_wavelet_java.r 0.029097576530612245 none floresta_TAN_Pixel_3x3_17922 1.8943977355957 2000049 -5.76100139504029e-06 
bfast_luis_wavelet_java.r 0.029097576530612245 none floresta_TAN_Pixel_3x3_19578 2.12510132789612 2000049 -0.000202496475589075 
bfast_luis_wavelet_java.r 0.029097576530612245 none floresta_TAN_Pixel_3x3_19613 1.94465804100037 2000049 -0.000270179595995391 
bfast_luis_wavelet_java.r 0.029097576530612245 none floresta_TAN_Pixel_3x3_22467 1.78321838378906 2000049 9.75805290562293e-06 
bfast_luis_wavelet_java.r 0.029097576530612245 none floresta_TAN_Pixel_3x3_2271 1.64033770561218 2000049 0.000172087931967553 
bfast_luis_wavelet_java.r 0.029097576530612245 none floresta_TAN_Pixel_3x3_23302 1.75450134277344 2000049 -0.000209951225228624 
bfast_luis_wavelet_java.r 0.029097576530612245 none floresta_TAN_Pixel_3x3_27207 1.75646829605103 2000049 -0.000189871367283174 
bfast_luis_wavelet_java.r 0.05819515306122449 harmonic floresta_TAN_Pixel_3x3_10902 1.27949118614197 2000049 0.000842754520016625 
bfast_luis_wavelet_java.r 0.05819515306122449 harmonic floresta_TAN_Pixel_3x3_14204 1.52886724472046 2000049 -0.000340459782360161 
bfast_luis_wavelet_java.r 0.05819515306122449 harmonic floresta_TAN_Pixel_3x3_1686 0.734863519668579 2002337;2005001 0.000239171188764617 
bfast_luis_wavelet_java.r 0.05819515306122449 harmonic floresta_TAN_Pixel_3x3_17922 0.735139608383179 2000049 -5.76100139504029e-06 
bfast_luis_wavelet_java.r 0.05819515306122449 harmonic floresta_TAN_Pixel_3x3_19578 0.730973958969116 2000049 -0.000202496475589075 
bfast_luis_wavelet_java.r 0.05819515306122449 harmonic floresta_TAN_Pixel_3x3_19613 0.739416360855103 2000049 -0.000270179595995391 
bfast_luis_wavelet_java.r 0.05819515306122449 harmonic floresta_TAN_Pixel_3x3_22467 0.708444118499756 2000049 9.75805290562293e-06 
bfast_luis_wavelet_java.r 0.05819515306122449 harmonic floresta_TAN_Pixel_3x3_2271 0.691959619522095 2000049 0.000197076158963749 
bfast_luis_wavelet_java.r 0.05819515306122449 harmonic floresta_TAN_Pixel_3x3_23302 0.665104150772095 2000049 -0.000209951225228624 
bfast_luis_wavelet_java.r 0.05819515306122449 harmonic floresta_TAN_Pixel_3x3_27207 0.693993330001831 2000049 -0.000189871367283174 
bfast_luis_wavelet_java.r 0.05819515306122449 dummy floresta_TAN_Pixel_3x3_10902 1.20487499237061 2000049 0.000842754520016625 
bfast_luis_wavelet_java.r 0.05819515306122449 dummy floresta_TAN_Pixel_3x3_14204 1.50673031806946 2000049 -0.000340459782360161 
bfast_luis_wavelet_java.r 0.05819515306122449 dummy floresta_TAN_Pixel_3x3_1686 0.723445415496826 2002337;2005001 0.000239171188764617 
bfast_luis_wavelet_java.r 0.05819515306122449 dummy floresta_TAN_Pixel_3x3_17922 0.697576284408569 2000049 -5.76100139504029e-06 
bfast_luis_wavelet_java.r 0.05819515306122449 dummy floresta_TAN_Pixel_3x3_19578 0.703271865844727 2000049 -0.000202496475589075 
bfast_luis_wavelet_java.r 0.05819515306122449 dummy floresta_TAN_Pixel_3x3_19613 0.694991827011108 2000049 -0.000270179595995391 
bfast_luis_wavelet_java.r 0.05819515306122449 dummy floresta_TAN_Pixel_3x3_22467 0.7064208984375 2000049 9.75805290562293e-06 
bfast_luis_wavelet_java.r 0.05819515306122449 dummy floresta_TAN_Pixel_3x3_2271 0.699331760406494 2000049 0.000197076158963749 
bfast_luis_wavelet_java.r 0.05819515306122449 dummy floresta_TAN_Pixel_3x3_23302 0.70151424407959 2000049 -0.000209951225228624 
bfast_luis_wavelet_java.r 0.05819515306122449 dummy floresta_TAN_Pixel_3x3_27207 0.729662179946899 2000049 -0.000189871367283174 
bfast_luis_wavelet_java.r 0.05819515306122449 none floresta_TAN_Pixel_3x3_10902 1.32919025421143 2000049 0.000842754520016625 
