bfast_luis_wavelet_java.r 0.029097576530612245 harmonic soja_milho_TAN_Pixel_3x3_9173_5 2.76178550720215 2006241 -0.000567441509125765 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_10902_5 2.59716582298279 2003257;2004049 0.000136862117969839 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_14204_5 1.91626763343811 2000049 -0.000376232325403982 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_1686_5 1.98957324028015 2000049 -0.00064449294944896 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_17922_5 2.16260027885437 2000049 8.45855844569185e-05 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_19578_5 1.97801041603088 2003225;2004017;2008273;2009065 0.0002926553208789 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_19613_5 1.92175507545471 2000049 -0.000127043861149406 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_22467_5 1.89178466796875 2000049 0.000672177309311021 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_2271_5 2.02648758888245 2000049 -8.27124977184172e-05 
bfast_luis_wavelet_java.r 0.029097576530612245 harmonic floresta_TAN_Pixel_3x3_23302_5 1.97487306594849 2000049 -0.000311883714758002 
bfast_luis_wavelet_java.r 0.029097576530612245 dummy soja_milho_TAN_Pixel_3x3_9173_5 2.42075109481812 2006241 -0.000567441509125765 
bfast_luis_wavelet_java.r 0.029097576530612245 dummy floresta_TAN_Pixel_3x3_10902_5 2.71706676483154 2003257;2004049 0.000136862117969839 
bfast_luis_wavelet_java.r 0.029097576530612245 dummy floresta_TAN_Pixel_3x3_14204_5 1.92561268806458 2000049 -0.000376232325403982 
bfast_luis_wavelet_java.r 0.029097576530612245 dummy floresta_TAN_Pixel_3x3_1686_5 1.98318576812744 2000049 -0.00064449294944896 
bfast_luis_wavelet_java.r 0.029097576530612245 dummy floresta_TAN_Pixel_3x3_17922_5 1.9718611240387 2000049 8.45855844569185e-05 
bfast_luis_wavelet_java.r 0.029097576530612245 dummy floresta_TAN_Pixel_3x3_19578_5 1.92188882827759 2003225;2004017;2008273;2009065 0.0002926553208789 
